id,skill,score
1658,C++,1
1659,C#,3
1659,PHP,1
1660,Python,1
1660,C#,5
1660,R,6
1661,SPSS,2
1661,C++,1
1661,JavaScript,2
1662,Python,4
1662,C#,3
1662,R,4
1662,C++,2
1663,C#,3
1663,Ruby,6
1663,SPSS,3
1664,Python,1
1664,Ruby,3
1664,SPSS,3
1664,C++,6
1665,Java,6
1665,Ruby,4
1666,SPSS,2
1667,Python,2
1667,Ruby,2
1667,R,5
1667,SPSS,4
1668,Python,4
1668,C#,3
1669,Python,4
1669,C#,2
1669,PHP,2
1669,C++,4
1670,Python,5
1670,C#,3
1670,R,2
1670,SPSS,2
1670,JavaScript,5
1671,R,4
1671,PHP,2
1671,C++,2
1672,C#,2
1672,Ruby,2
1672,R,4
1672,JavaScript,4
1673,Python,5
1673,C#,3
1673,Java,1
1673,R,2
1674,C#,4
1674,Java,1
1674,Ruby,5
1674,SPSS,4
1674,PHP,3
1675,C#,2
1675,Java,3
1675,R,7
1676,C#,1
1676,R,2
1676,JavaScript,4
1677,C++,3
1678,Ruby,6
1678,R,2
1678,SPSS,4
1678,C++,3
1679,JavaScript,3
1680,Python,1
1680,C#,3
1680,Java,4
1680,C++,2
1681,SPSS,3
1681,C++,4
1682,SPSS,4
1682,PHP,2
1682,JavaScript,2
1683,Python,4
1683,C#,5
1683,Java,2
1683,Ruby,1
1683,R,4
1683,SPSS,1
1684,Python,6
1684,C#,2
1684,Ruby,7
1684,R,2
1684,PHP,4
1684,C++,1
1684,JavaScript,2
1685,Python,7
1685,SPSS,5
1685,JavaScript,1
1686,C#,1
1686,Java,3
1686,Ruby,5
1686,JavaScript,3
1687,Python,3
1687,Ruby,5
1687,SPSS,5
1687,PHP,1
1687,C++,2
1688,C#,1
1688,C++,6
1689,R,2
1689,SPSS,3
1689,C++,1
1689,JavaScript,3
1690,C#,1
1690,Ruby,5
1690,R,4
1691,Java,10
1691,Ruby,1
1691,R,3
1691,JavaScript,2
1692,C#,3
1692,R,3
1692,PHP,3
1693,Python,1
1693,Java,5
1693,Ruby,4
1694,Python,1
1694,R,3
1694,SPSS,5
1694,PHP,1
1695,C#,1
1695,Java,3
1695,Ruby,1
1695,R,3
1695,SPSS,2
1696,C#,1
1696,Ruby,8
1697,Java,2
1697,Ruby,1
1697,C++,2
1698,Python,3
1698,R,3
1698,C++,2
1698,JavaScript,2
1699,Java,5
1699,SPSS,2
1699,JavaScript,3
1700,C#,3
1700,Ruby,2
1700,C++,1
1701,Java,5
1701,Ruby,5
1701,R,4
1702,Ruby,3
1702,PHP,3
1702,JavaScript,2
1703,Python,1
1703,C#,5
1703,R,4
1703,C++,3
1704,Java,4
1704,Ruby,6
1704,R,4
1704,PHP,1
1705,C#,5
1705,SPSS,2
1705,C++,7
1706,C#,3
1706,SPSS,2
1706,C++,2
1707,Java,1
1707,R,2
1707,SPSS,4
1707,C++,3
1707,JavaScript,2
1708,Java,3
1708,Ruby,1
1709,Ruby,2
1709,JavaScript,1
1710,Python,5
1710,C#,2
1710,PHP,3
1710,JavaScript,2
1711,C#,2
1711,Java,5
1711,R,3
1711,C++,5
1712,C#,6
1712,Java,4
1712,Ruby,4
1712,PHP,1
1712,C++,3
1713,Python,5
1713,C#,2
1713,JavaScript,4
1714,Python,5
1714,C#,9
1714,Java,3
1714,R,2
1714,SPSS,3
1714,PHP,1
1715,Python,6
1715,Java,2
1715,SPSS,6
1716,Python,6
1716,Java,2
1716,SPSS,6
1717,Python,2
1717,C#,3
1717,C++,1
1717,JavaScript,4
1718,Python,3
1718,C#,4
1718,Java,2
1718,SPSS,2
1719,C#,2
1719,Java,5
1719,Ruby,1
1720,Java,2
1720,Ruby,4
1720,R,1
1720,SPSS,5
1720,C++,2
1720,JavaScript,4
1721,Python,5
1721,C#,5
1721,R,4
1721,PHP,4
1722,Python,2
1722,Java,7
1722,PHP,4
1723,Ruby,4
1724,Python,4
1724,Java,5
1725,Ruby,4
1725,R,2
1725,SPSS,6
1725,JavaScript,6
1726,C#,3
1726,Java,4
1726,SPSS,3
1727,Ruby,2
1727,R,1
1728,Ruby,3
1728,R,4
1728,C++,2
1729,Python,3
1729,SPSS,6
1729,PHP,3
1729,C++,5
1729,JavaScript,4
1730,C#,6
1730,Java,1
1730,Ruby,2
1730,SPSS,2
1730,C++,2
1731,Java,2
1731,SPSS,3
1731,PHP,4
1731,C++,3
1731,JavaScript,2
1732,Java,4
1732,SPSS,4
1732,PHP,2
1733,PHP,1
1734,R,2
1734,SPSS,1
1734,PHP,3
1734,C++,1
1734,JavaScript,2
1735,SPSS,2
1735,PHP,6
1735,C++,4
1736,Python,2
1736,C#,5
1736,R,5
1736,JavaScript,1
1737,Java,3
1737,R,4
1737,SPSS,1
1738,R,2
1738,JavaScript,3
1739,SPSS,4
1741,C#,1
1741,Java,1
1742,Python,4
1742,C#,3
1742,Java,6
1742,SPSS,6
1742,PHP,2
1742,C++,4
1743,C#,3
1743,Java,3
1743,R,4
1744,Ruby,1
1744,JavaScript,2
1745,Python,2
1745,C#,3
1745,R,2
1745,PHP,1
1745,JavaScript,4
1746,Java,3
1746,Ruby,3
1747,C#,1
1747,Java,5
1747,Ruby,2
1747,C++,6
1749,Python,3
1749,R,6
1749,SPSS,4
1749,C++,2
1749,JavaScript,8
1750,Python,3
1750,C#,3
1750,Java,2
1750,Ruby,4
1750,SPSS,1
1750,PHP,1
1751,Python,3
1751,C#,2
1751,Java,4
1751,Ruby,4
1751,R,3
1751,SPSS,1
1751,PHP,3
1751,JavaScript,2
1752,R,1
1753,C#,4
1754,PHP,2
1754,C++,4
1755,R,1
1755,SPSS,2
1755,PHP,2
1755,JavaScript,3
1756,Python,1
1756,Ruby,1
1756,SPSS,1
1757,Python,1
1757,Java,1
1757,R,1
1757,C++,2
1758,C#,1
1758,SPSS,2
1758,C++,2
1759,C#,5
1759,Ruby,3
1759,SPSS,3
1759,PHP,3
1759,C++,2
1760,Java,1
1760,Ruby,5
1760,R,3
1760,C++,3
1760,JavaScript,5
1761,Python,1
1761,Java,2
1761,Ruby,3
1761,C++,1
1761,JavaScript,4
1762,C#,3
1763,C#,3
1763,Java,4
1763,Ruby,4
1763,R,2
1763,JavaScript,1
1764,C#,1
1765,Python,1
1765,R,2
1766,Python,1
1766,Ruby,6
1766,R,4
1766,SPSS,4
1766,C++,4
1767,C#,6
1767,Ruby,2
1767,JavaScript,2
1768,Python,5
1768,C#,7
1769,Python,2
1769,C#,1
1769,Ruby,4
1769,SPSS,3
1769,C++,3
1769,JavaScript,3
1770,Python,2
1770,Java,2
1770,R,3
1770,JavaScript,5
1771,Java,2
1771,SPSS,4
1772,SPSS,7
1772,PHP,4
1772,JavaScript,3
1773,Ruby,5
1773,R,1
1773,C++,2
1773,JavaScript,6
1774,Ruby,3
1774,SPSS,5
1774,C++,1
1775,R,5
1775,SPSS,1
1775,JavaScript,3
1776,R,1
1776,SPSS,2
1777,C#,2
1777,Java,6
1778,Python,3
1778,C#,2
1778,SPSS,3
1779,C#,7
1779,Java,2
1779,R,2
1779,SPSS,1
1779,C++,1
1779,JavaScript,5
1780,C#,3
1780,R,3
1781,C#,1
1781,Java,4
1782,Python,2
1782,C#,2
1782,Java,2
1782,R,2
1783,C#,5
1783,R,2
1783,PHP,1
1783,C++,1
1784,C#,2
1784,Java,3
1784,PHP,2
1785,Java,5
1785,Ruby,5
1785,R,6
1785,JavaScript,1
1786,C#,3
1786,Java,1
1786,JavaScript,3
1787,C#,2
1787,Ruby,4
1787,R,6
1787,C++,5
1787,JavaScript,2
1788,Python,2
1788,Ruby,1
1788,C++,1
1789,Python,5
1789,C#,2
1789,Ruby,1
1789,PHP,3
1790,C#,2
1790,R,2
1791,Ruby,2
1791,R,2
1792,Java,4
1792,R,6
1793,Python,2
1793,Java,3
1793,SPSS,1
1793,PHP,2
1793,C++,4
1793,JavaScript,2
1794,Python,2
1794,Ruby,6
1794,SPSS,4
1794,PHP,2
1795,Java,2
1795,SPSS,6
1795,C++,5
1795,JavaScript,1
1796,Python,4
1796,Ruby,1
1796,R,6
1796,SPSS,2
1796,C++,1
1797,C#,4
1797,Java,3
1797,Ruby,2
1798,Python,3
1798,C#,2
1798,R,5
1798,JavaScript,1
1799,Python,3
1799,C#,5
1799,Ruby,4
1799,PHP,1
1800,C#,1
1800,JavaScript,3
1801,Ruby,3
1801,R,1
1801,SPSS,4
1802,C#,6
1802,SPSS,1
1802,C++,3
1803,Python,2
1803,C#,5
1803,Java,2
1803,R,4
1803,SPSS,2
1803,C++,4
1804,Ruby,2
1804,SPSS,2
1804,C++,1
1804,JavaScript,3
1805,SPSS,2
1805,C++,3
1806,SPSS,2
1806,C++,3
1807,Python,1
1807,R,4
1807,PHP,2
1808,Java,1
1808,C++,2
1809,C#,1
1809,C++,2
1810,C#,1
1810,Java,4
1810,PHP,3
1811,Ruby,2
1811,R,5
1811,C++,1
1812,C#,2
1813,C#,4
1813,Java,3
1813,SPSS,3
1813,JavaScript,2
1814,Python,3
1815,Python,2
1815,C#,1
1815,JavaScript,1
1816,Python,4
1816,R,1
1816,SPSS,2
1816,PHP,1
1817,C#,3
1817,R,4
1817,C++,2
1818,C#,3
1818,Java,4
1818,R,4
1818,PHP,2
1818,C++,2
1818,JavaScript,2
1819,C#,1
1819,Java,5
1819,Ruby,4
1819,SPSS,3
1819,PHP,1
1820,Python,3
1821,C#,2
1822,Python,1
1822,C#,1
1822,Ruby,3
1822,R,3
1822,PHP,1
1823,Python,6
1823,Java,1
1823,Ruby,3
1823,C++,2
1824,Java,6
1824,Ruby,3
1824,JavaScript,5
1825,Java,1
1826,Python,1
1826,Java,5
1826,Ruby,2
1826,R,4
1826,SPSS,5
1827,Python,1
1827,Java,5
1827,Ruby,2
1827,R,4
1827,SPSS,5
1828,Java,3
1828,R,4
1828,PHP,1
1828,JavaScript,2
1829,Python,4
1829,C#,3
1829,C++,1
1830,Java,6
1831,Python,7
1831,SPSS,4
1831,C++,3
1831,JavaScript,2
1832,Java,1
1832,SPSS,3
1833,Python,2
1833,C#,2
1833,Java,3
1833,SPSS,1
1834,Python,1
1834,C#,6
1834,SPSS,1
1834,JavaScript,4
1835,Python,4
1835,Java,3
1835,JavaScript,2
1836,Python,8
1837,C#,7
1838,C#,1
1838,C++,5
1839,Python,2
1839,R,3
1839,C++,6
1840,Python,6
1840,C#,3
1841,Java,3
1841,PHP,1
1841,C++,8
1841,JavaScript,1
1842,Ruby,3
1842,PHP,3
1842,C++,4
1843,C#,5
1843,Java,3
1843,R,5
1844,C#,3
1844,R,4
1844,PHP,2
1846,Python,2
1846,Ruby,5
1846,JavaScript,2
1847,Java,1
1847,JavaScript,1
1848,Python,9
1848,JavaScript,3
1849,Python,3
1849,C#,2
1849,JavaScript,3
1850,R,5
1850,SPSS,2
1850,C++,3
1850,JavaScript,4
1852,Python,1
1852,Java,2
1852,Ruby,5
1852,R,4
1852,SPSS,5
1852,C++,2
1853,C#,2
1853,Java,2
1853,R,4
1853,SPSS,9
1853,PHP,1
1854,C#,2
1854,Java,4
1854,C++,5
1854,JavaScript,1
1855,C#,3
1855,PHP,4
1855,JavaScript,1
1856,Java,5
1856,R,1
1856,SPSS,5
1856,JavaScript,3
1857,Java,3
1857,SPSS,5
1858,Python,1
1858,C#,3
1858,Ruby,3
1858,JavaScript,1
1859,Java,1
1859,R,5
1859,SPSS,2
1859,JavaScript,5
1860,Python,3
1860,R,3
1861,C#,5
1861,PHP,1
1861,C++,1
1862,Java,6
1862,C++,4
1863,Java,3
1863,Ruby,5
1863,C++,1
1863,JavaScript,2
1864,C#,5
1864,Java,3
1864,Ruby,4
1864,SPSS,6
1865,Python,3
1865,Java,1
1865,R,3
1865,SPSS,3
1866,C#,2
1866,SPSS,1
1866,C++,3
1866,JavaScript,2
1867,C#,4
1867,Java,4
1867,R,3
1867,SPSS,5
1867,PHP,1
1867,JavaScript,2
1868,C#,4
1868,SPSS,4
1868,C++,4
1869,Python,4
1869,SPSS,5
1869,PHP,1
1870,Java,3
1870,Ruby,4
1870,R,4
1870,C++,4
1870,JavaScript,2
1871,Python,4
1871,C#,3
1871,Ruby,1
1871,R,4
1871,C++,1
1872,Python,1
1872,Java,3
1872,SPSS,5
1872,C++,4
1873,Java,5
1873,PHP,1
1874,Python,3
1874,Java,2
1874,Ruby,2
1874,R,1
1874,PHP,1
1875,JavaScript,1
1876,Python,4
1876,C#,1
1876,Java,2
1876,R,4
1876,SPSS,5
1876,PHP,2
1876,JavaScript,1
1877,Python,2
1877,Java,6
1877,Ruby,6
1877,C++,5
1878,Java,2
1879,C#,3
1879,R,1
1879,C++,6
1879,JavaScript,4
1880,Python,2
1880,Java,1
1880,R,3
1881,Python,2
1881,Ruby,7
1881,JavaScript,7
1882,Ruby,4
1882,PHP,1
1882,C++,1
1883,Ruby,1
1883,JavaScript,2
1884,Ruby,2
1885,Python,4
1885,Java,2
1885,PHP,3
1885,C++,2
1886,R,3
1886,SPSS,3
1886,C++,3
1887,R,3
1887,SPSS,3
1887,C++,3
1888,C#,1
1888,Ruby,6
1888,R,1
1888,JavaScript,2
1889,C++,2
1889,JavaScript,5
1890,Java,3
1890,R,3
1890,SPSS,3
1890,PHP,3
1891,C#,5
1891,R,2
1892,Java,2
1892,SPSS,2
1893,C#,4
1893,Java,2
1893,SPSS,2
1894,C#,3
1894,Java,4
1894,Ruby,4
1894,R,2
1894,PHP,4
1894,JavaScript,7
1895,C#,2
1895,SPSS,3
1896,Python,2
1896,R,3
1896,PHP,1
1896,JavaScript,4
1897,R,7
1897,SPSS,4
1898,SPSS,1
1898,PHP,2
1898,C++,2
1899,Python,4
1899,Ruby,2
1899,SPSS,5
1899,C++,1
1900,Python,2
1900,C#,1
1900,C++,4
1901,Python,9
1901,C#,7
1901,Java,2
1902,Python,4
1902,R,1
1902,JavaScript,4
1903,C#,1
1903,Java,3
1903,PHP,1
1904,Ruby,1
1904,R,6
1904,SPSS,1
1905,Ruby,7
1905,SPSS,4
1905,C++,1
1906,Python,2
1906,Java,4
1906,JavaScript,2
1907,JavaScript,4
1908,C#,6
1908,Java,1
1908,SPSS,2
1909,Python,4
1909,SPSS,3
1910,Python,3
1910,Java,2
1910,JavaScript,2
1911,Python,1
1912,Java,5
1912,SPSS,4
1912,C++,3
1913,Java,4
1913,PHP,2
1913,C++,4
1914,Python,3
1914,Java,4
1914,SPSS,5
1914,C++,3
1915,C#,3
1915,JavaScript,4
1916,SPSS,4
1916,PHP,3
1916,JavaScript,5
1917,SPSS,6
1917,JavaScript,4
1918,Python,3
1918,Java,2
1918,Ruby,3
1918,C++,6
1919,Java,4
1919,Ruby,3
1920,Java,4
1920,R,2
1920,JavaScript,1
1921,Python,1
1921,Ruby,1
1921,R,2
1921,SPSS,5
1921,C++,5
1922,Java,3
1922,Ruby,5
1922,R,4
1922,PHP,2
1922,JavaScript,3
1923,C#,4
1923,PHP,2
1924,Python,5
1924,C#,1
1924,Ruby,4
1924,C++,4
1925,Python,2
1925,C#,1
1925,SPSS,3
1925,JavaScript,4
1926,PHP,2
1927,Java,4
1927,R,3
1927,C++,3
1927,JavaScript,1
1928,Python,2
1928,Ruby,3
1928,PHP,1
1928,JavaScript,6
1929,Python,5
1929,C#,3
1929,Java,4
1929,Ruby,3
1929,R,2
1930,Python,3
1930,C#,2
1930,Java,5
1930,R,2
1930,SPSS,4
1930,JavaScript,2
1931,Python,6
1931,R,2
1931,PHP,2
1932,Python,2
1932,C++,4
1933,Ruby,1
1933,R,4
1933,SPSS,5
1933,JavaScript,3
1934,Python,4
1934,Java,1
1934,R,4
1934,SPSS,5
1934,PHP,4
1934,C++,3
1935,C#,4
1935,Java,5
1936,Python,4
1936,Java,1
1936,Ruby,2
1936,SPSS,4
1936,C++,4
1936,JavaScript,3
1937,Ruby,1
1937,PHP,1
1937,JavaScript,1
1938,R,3
1938,C++,2
1939,Python,1
1939,C++,3
1940,Python,2
1940,Java,3
1940,Ruby,4
1940,PHP,1
1940,JavaScript,4
1941,SPSS,1
1941,PHP,3
1941,C++,1
1941,JavaScript,2
1942,Python,5
1942,Ruby,2
1942,SPSS,4
1942,PHP,2
1942,C++,4
1943,Java,2
1943,R,1
1944,Java,1
1944,SPSS,1
1944,PHP,1
1945,Python,4
1945,C#,2
1945,Ruby,1
1945,C++,3
1946,Java,2
1946,Ruby,4
1946,C++,3
1947,Python,3
1947,Java,3
1947,Ruby,2
1948,Python,1
1948,C#,5
1948,C++,3
1949,Ruby,1
1949,JavaScript,5
1950,Python,4
1950,Ruby,5
1950,R,2
1950,C++,4
1951,Ruby,3
1951,SPSS,4
1951,PHP,3
1953,Python,3
1953,C#,1
1953,R,2
1953,SPSS,3
1953,PHP,3
1954,Java,2
1954,Ruby,4
1954,SPSS,3
1954,PHP,3
1955,C#,6
1955,Java,3
1955,R,2
1955,C++,2
1956,Python,3
1956,Java,2
1956,Ruby,2
1957,Ruby,4
1957,PHP,2
1957,JavaScript,2
1958,Python,4
1959,Python,1
1959,C#,3
1959,PHP,3
1960,Ruby,1
1960,JavaScript,6
1961,C++,3
1961,JavaScript,3
1962,Python,1
1962,C#,4
1962,SPSS,3
1962,PHP,3
1963,C#,4
1963,Java,3
1963,C++,5
1963,JavaScript,1
1964,Java,1
1964,R,3
1964,PHP,1
1965,Python,3
1965,C#,7
1965,JavaScript,2
1966,Python,5
1966,C++,6
1966,JavaScript,2
1967,Python,2
1967,R,5
1967,JavaScript,5
1968,Python,2
1968,Ruby,2
1968,C++,5
1969,Python,3
1969,Ruby,2
1969,C++,1
1969,JavaScript,1
1970,Python,3
1970,Java,4
1970,Ruby,6
1970,SPSS,3
1970,C++,5
1971,Java,2
1971,Ruby,2
1971,PHP,1
1971,C++,4
1972,Python,6
1972,C#,1
1972,R,1
1972,PHP,1
1973,Python,3
1973,Ruby,1
1973,R,5
1973,SPSS,1
1974,C#,8
1974,PHP,3
1974,C++,5
1975,C#,3
1975,PHP,1
1975,C++,2
1975,JavaScript,1
1976,C#,2
1976,Ruby,3
1976,R,2
1977,R,1
1977,C++,3
1978,Java,1
1978,Ruby,5
1978,SPSS,2
1978,C++,3
1979,Python,5
1979,R,5
1979,SPSS,2
1980,Python,2
1980,C#,3
1980,PHP,1
1981,Python,1
1981,Java,1
1981,SPSS,4
1981,C++,1
1982,Python,8
1982,C#,4
1982,Java,2
1982,Ruby,2
1982,R,4
1982,SPSS,4
1983,Python,5
1983,C#,3
1983,Ruby,2
1983,C++,1
1984,Python,4
1984,C#,2
1984,R,1
1984,C++,3
1985,Python,3
1985,C#,4
1985,Java,2
1986,Python,2
1986,C#,1
1986,JavaScript,10
1987,JavaScript,4
1988,Python,2
1988,C#,1
1988,Java,5
1988,SPSS,1
1989,Python,2
1989,C#,1
1989,Ruby,1
1989,R,1
1989,PHP,5
1989,JavaScript,5
1990,PHP,1
1990,C++,1
1991,JavaScript,2
1992,Python,2
1992,C++,2
1992,JavaScript,1
1993,Python,1
1993,C#,4
1993,Java,1
1993,Ruby,2
1993,R,3
1994,C#,5
1994,R,3
1994,SPSS,4
1995,Ruby,1
1995,PHP,2
1996,Python,6
1996,Ruby,4
1996,R,3
1996,PHP,1
1996,JavaScript,2
1997,Java,3
1997,Ruby,2
1997,SPSS,5
1997,C++,2
1998,C#,1
1998,Java,4
1998,Ruby,3
1998,C++,3
1999,Python,5
1999,R,4
1999,PHP,2
1999,C++,2
2000,Java,4
2000,R,6
2000,PHP,1
2001,Java,3
2001,Ruby,1
2001,SPSS,3
2001,JavaScript,1
2002,Python,4
2002,JavaScript,4
2003,C#,1
2003,R,1
2003,JavaScript,2
2004,Ruby,1
2004,R,2
2004,JavaScript,1
2005,C#,2
2005,SPSS,5
2005,PHP,2
2006,C#,2
2006,Java,5
2006,R,7
2006,C++,2
2006,JavaScript,4
2007,Ruby,3
2008,Java,4
2008,Ruby,3
2008,C++,3
2009,Java,2
2009,SPSS,2
2009,JavaScript,1
2010,C#,6
2010,Ruby,4
2010,JavaScript,1
2011,Python,3
2011,C#,5
2011,R,4
2012,C#,3
2012,Java,2
2012,Ruby,3
2012,R,4
2012,PHP,4
2012,C++,2
2012,JavaScript,1
2013,C#,1
2013,PHP,2
2013,C++,1
2014,C#,2
2014,C++,5
2015,Python,1
2015,Ruby,4
2015,R,3
2015,PHP,1
2016,C#,4
2016,Java,1
2016,Ruby,2
2016,JavaScript,4
2017,Python,6
2018,C#,1
2018,SPSS,5
2018,C++,2
2019,Python,1
2019,Java,3
2019,JavaScript,3
2020,Ruby,4
2020,SPSS,3
2020,C++,4
2020,JavaScript,5
2021,Python,2
2021,C#,5
2021,Java,4
2021,Ruby,2
2021,PHP,1
2022,Python,2
2022,Java,7
2022,R,3
2022,C++,4
2023,Java,3
2023,R,3
2023,JavaScript,6
2024,Java,5
2024,SPSS,7
2025,Java,4
2025,Ruby,5
2025,SPSS,1
2025,JavaScript,4
2026,Python,1
2026,Java,3
2027,Ruby,2
2027,SPSS,3
2028,Java,3
2028,C++,1
2028,JavaScript,5
2029,Java,7
2029,R,2
2029,SPSS,4
2029,PHP,5
2029,C++,5
2030,Ruby,4
2030,C++,1
2031,R,1
2031,SPSS,5
2031,C++,7
2032,R,3
2032,SPSS,4
2033,Python,1
2033,Java,2
2033,SPSS,5
2033,JavaScript,5
2034,C#,3
2034,Java,3
2035,PHP,3
2035,C++,1
2035,JavaScript,1
2036,R,5
2037,R,2
2037,JavaScript,1
2038,R,1
2038,SPSS,3
2039,C#,1
2039,Ruby,5
2040,Python,7
2040,C#,7
2040,Ruby,3
2040,R,4
2040,SPSS,1
2041,Java,2
2041,Ruby,4
2041,JavaScript,4
2042,Python,4
2042,C#,5
2042,SPSS,1
2043,R,3
2044,Python,4
2044,C#,2
2044,R,4
2044,SPSS,3
2044,PHP,1
2045,C#,5
2045,Java,1
2045,C++,1
2046,C#,5
2046,Ruby,2
2047,Python,1
2047,Ruby,3
2047,R,5
2048,Python,1
2048,Java,1
2048,Ruby,2
2048,R,4
2048,C++,4
2048,JavaScript,2
2049,Python,3
2049,C#,1
2049,Java,6
2049,R,2
2050,Python,7
2050,Java,4
2050,C++,3
2051,Python,3
2051,Java,2
2051,R,5
2052,Python,2
2052,R,2
2052,C++,6
2052,JavaScript,3
2053,Python,7
2053,Ruby,1
2053,R,3
2053,SPSS,1
2053,PHP,1
2055,SPSS,1
2055,PHP,3
2055,C++,2
2056,Java,5
2056,Ruby,2
2056,SPSS,4
2056,C++,3
2056,JavaScript,2
2057,C#,3
2057,Java,6
2057,R,2
2057,SPSS,4
2057,PHP,1
2058,Python,3
2058,C#,3
2058,Ruby,5
2058,R,2
2058,SPSS,1
2058,PHP,2
2058,C++,2
2059,Java,5
2059,PHP,1
2059,JavaScript,6
2060,Java,6
2060,PHP,3
2061,C#,2
2061,R,1
2061,SPSS,3
2061,PHP,3
2061,C++,2
2062,PHP,3
2062,C++,1
2062,JavaScript,2
2063,R,5
2064,Python,1
2064,SPSS,5
2064,PHP,1
2064,C++,7
2064,JavaScript,6
2065,C#,2
2065,Ruby,3
2065,R,5
2065,SPSS,5
2066,Python,2
2066,Ruby,2
2066,R,3
2066,SPSS,2
2066,C++,5
2066,JavaScript,5
2067,Python,2
2067,JavaScript,2
2068,Python,3
2068,PHP,1
2069,Ruby,6
2069,C++,2
2070,Python,3
2070,SPSS,5
2071,Python,1
2071,C#,3
2071,Java,3
2071,SPSS,6
2071,C++,1
2071,JavaScript,1
2072,C#,1
2072,Ruby,4
2072,C++,4
2072,JavaScript,3
2073,Python,3
2073,R,2
2074,SPSS,4
2074,C++,2
2075,Python,3
2075,C#,6
2075,Ruby,5
2075,C++,2
2075,JavaScript,5
2076,C#,4
2076,R,1
2076,C++,3
2076,JavaScript,1
2077,Python,2
2077,C#,4
2077,SPSS,4
2077,PHP,3
2077,C++,1
2077,JavaScript,3
2078,Python,1
2078,Java,8
2078,PHP,3
2078,JavaScript,7
2079,Java,1
2079,R,2
2079,JavaScript,1
2080,C#,1
2080,Ruby,1
2080,R,2
2080,SPSS,3
2081,Python,3
2081,Ruby,6
2082,Java,1
2082,R,3
2083,C#,3
2083,Java,3
2083,Ruby,1
2083,SPSS,2
2083,JavaScript,2
2084,Python,2
2084,C#,6
2085,Java,10
2085,JavaScript,2
2086,Python,4
2086,Ruby,8
2086,R,3
2086,SPSS,4
2087,Python,4
2087,C#,5
2087,Java,2
2087,R,7
2088,Python,4
2088,C#,3
2088,Java,3
2088,R,2
2088,C++,3
2088,JavaScript,5
2089,C#,1
2089,Java,5
2089,R,1
2090,C#,2
2090,C++,1
2090,JavaScript,2
2091,R,1
2091,C++,5
2091,JavaScript,1
2092,Ruby,5
2092,R,3
2092,PHP,2
2093,Ruby,3
2093,JavaScript,2
2094,C#,7
2094,R,3
2094,PHP,1
2094,JavaScript,3
2095,SPSS,3
2096,C#,3
2096,R,4
2096,PHP,3
2097,C#,4
2097,Ruby,4
2097,R,3
2097,C++,5
2098,Java,2
2098,Ruby,3
2098,R,2
2098,SPSS,1
2099,C#,3
2099,Java,2
2099,R,1
2099,C++,1
2099,JavaScript,4
2100,C#,4
2100,SPSS,4
2101,Python,2
2101,Ruby,1
2101,R,5
2101,PHP,1
2101,C++,4
2101,JavaScript,4
2102,Python,1
2102,Java,5
2102,PHP,1
2102,JavaScript,4
2103,C#,3
2103,R,3
2103,SPSS,3
2103,C++,5
2103,JavaScript,5
2104,C#,1
2104,Java,1
2104,Ruby,2
2104,R,2
2104,JavaScript,4
2105,Ruby,3
2105,JavaScript,4
2106,Python,2
2107,Python,5
2107,C#,7
2107,Java,3
2107,R,3
2107,PHP,2
2107,C++,2
2108,C#,2
2108,Java,3
2108,R,3
2108,SPSS,1
2109,Python,7
2109,SPSS,4
2110,Python,4
2110,C#,2
2110,Ruby,1
2110,SPSS,3
2110,C++,1
2111,Ruby,1
2111,R,7
2111,SPSS,1
2112,Python,5
2112,Java,4
2112,Ruby,3
2112,R,3
2113,Python,6
2113,C#,2
2114,C#,5
2114,Ruby,4
2115,Python,1
2116,C#,3
2116,Java,2
2116,R,2
2116,C++,2
2117,PHP,1
2117,JavaScript,3
2118,PHP,5
2118,C++,1
2118,JavaScript,1
2119,Java,1
2119,SPSS,1
2119,C++,2
2120,Ruby,1
2120,PHP,1
2120,JavaScript,3
2121,Ruby,1
2121,PHP,1
2121,JavaScript,3
2122,Java,5
2122,Ruby,7
2122,R,3
2122,SPSS,1
2123,Python,4
2123,Java,1
2123,SPSS,2
2123,PHP,3
2123,C++,3
2123,JavaScript,1
2124,PHP,1
2124,JavaScript,2
2125,C#,3
2125,Ruby,2
2125,SPSS,4
2126,Python,3
2126,C#,5
2126,JavaScript,6
2127,Python,1
2127,C#,3
2127,Java,4
2127,C++,1
2128,Python,6
2128,Ruby,3
2128,C++,3
2129,Python,1
2129,Ruby,6
2129,R,5
2130,C#,4
2130,Ruby,2
2130,SPSS,5
2130,JavaScript,1
2131,C#,2
2131,R,1
2131,SPSS,5
2132,Ruby,5
2132,C++,1
2133,C#,4
2133,Java,3
2133,Ruby,3
2133,SPSS,2
2133,PHP,3
2133,C++,1
2134,Java,1
2136,C#,2
2136,R,1
2136,JavaScript,4
2137,Python,1
2137,Java,4
2137,C++,5
2137,JavaScript,2
2138,Python,3
2138,JavaScript,4
2139,Python,2
2139,Java,4
2139,R,2
2139,PHP,5
2139,C++,3
2140,C#,5
2140,Java,4
2140,Ruby,4
2141,Ruby,3
2141,R,3
2141,SPSS,4
2141,JavaScript,2
2142,Python,2
2142,C#,3
2142,Java,4
2142,Ruby,2
2142,R,1
2142,SPSS,3
2142,JavaScript,2
2143,C#,3
2143,C++,3
2144,Python,1
2144,C#,1
2144,SPSS,2
2145,Ruby,2
2145,C++,1
2146,Python,4
2146,Java,5
2146,PHP,4
